"ïóå¸ÉÅÉÇÅF=IF(H5=""ñk"",0,IF(H5=""ñkñkìå"",1,IF(H5=""ñkìå"",2,IF(H5=""ìåñkìå"",3,IF(H5=""ìå"",4,IF(H5=""ìåìÏìå"",5,IF(H5=""ìÏìå"",6,IF(H5=""ìÏìÏìå"",7,IF(H5=""ìÏ"",8,IF(H5=""ìÏìÏêº"",9,IF(H5=""ìÏêº"",10,IF(H5=""êºìÏêº"",11,IF(H5=""êº"",12,IF(H5=""êºñkêº"",13,IF(H5=""ñkêº"",14, IF(H5=""ñkñkêº"", 15, """"))))))))))))))))",,,,,,,,,,,,,,,,
,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ,í∑ñÏ
îNåéì˙éû,ãCâ∑(Åé),ç~êÖó (mm),ç~ê·(cm),êœê·(cm),ì˙è∆éûä‘(éûä‘),ïóë¨(m/s),ïóå¸,òIì_â∑ìx(Åé),èˆãCà≥(hPa),ëäëŒéºìx(Åì),äCñ ãCà≥(hPa),åªínãCà≥(hPa),ì˙éÀó (MJ/áu),ìVãC,éãíˆ(km),â_ó (10ï™î‰)
2017/8/11 13:00,30.4,0,0,0,0.7,2.8,0.79,22.6,27.4,63,1000.3,954.8,2.88,2,15,7
2017/8/11 14:00,31.2,0,0,0,0.8,3.8,0,23.6,29.1,64,999.9,954.5,2.85,2,15,7
2017/8/11 15:00,29.7,0,0,0,1,5.9,5.89,23.4,28.8,69,999.9,954.3,2.64,2,20,3
2017/8/11 16:00,28.1,0,0,0,0.7,5.2,5.89,23,28.1,74,1000.3,954.5,1.64,2,20,3
2017/8/11 17:00,27.1,0,0,0,0,3.3,5.89,22.9,28,78,1000.8,954.8,0.38,2,20,3
2017/8/11 18:00,25.7,2.5,0,0,0,3.7,0.79,23.6,29.1,88,1001.6,955.3,0.03,2,20,3
2017/8/11 19:00,25.4,0.5,0,0,0,4.3,0.79,23.5,28.9,89,1002.2,955.8,0,2,20,3
2017/8/11 20:00,23.5,52,0,0,0,1.3,0.79,23.5,29,100,1004,957.2,0,2,20,3
2017/8/11 21:00,23.1,13.5,0,0,0,0.1,0.79,22.9,28,99,1004.4,957.5,0,10,15,10
2017/8/11 22:00,22.6,7.5,0,0,0,0.9,1.18,22.6,27.4,100,1004.9,957.9,0,10,15,10
2017/8/11 23:00,22.7,11.5,0,0,0,0.6,1.96,22.7,27.6,100,1005,958,0,10,15,10
2017/8/12 0:00,22.9,5,0,0,0,1,4.32,22.7,27.7,99,1004.8,957.9,0,10,15,10
2017/8/12 1:00,22.8,0,0,0,0,1.1,4.32,22.6,27.5,99,1004.8,957.9,0,10,15,10
2017/8/12 2:00,22.6,0,0,0,0,1.3,4.71,21.9,26.3,96,1004.9,957.9,0,10,15,10
2017/8/12 3:00,22.3,0,0,0,0,1.6,4.32,22,26.4,98,1004.8,957.8,0,4,20,10
2017/8/12 4:00,22.3,0,0,0,0,1.9,5.11,21.6,25.9,96,1004.8,957.8,0,4,20,10
2017/8/12 5:00,22.3,0,0,0,0,1.3,4.71,21.8,26.1,97,1005.3,958.3,0,4,20,10
2017/8/12 6:00,22.5,0,0,0,0,0.8,5.11,21.8,26.2,96,1005.5,958.5,0.12,4,20,10
2017/8/12 7:00,23.9,0,0,0,0.1,2.2,4.32,21.2,25.2,85,1005.8,959,0.43,4,20,10
2017/8/12 8:00,24.7,0,0,0,0.3,2.5,4.32,20.8,24.6,79,1005.9,959.2,0.96,4,20,10
2017/8/12 9:00,24.8,0.5,0,0,0,1.6,4.71,22.1,26.6,85,1005.7,959.1,0.84,10,20,10
2017/8/12 10:00,25.9,0,0,0,0.1,0.4,0,21.1,25.1,75,1005.7,959.3,1.34,10,20,10
2017/8/12 11:00,26.4,0,0,0,0,3.6,1.57,22.5,27.2,79,1005.6,959.2,1.69,10,20,10
2017/8/12 12:00,26.4,0,0,0,0,3.6,1.57,22.7,27.5,80,1005,958.7,1.52,10,20,10
2017/8/12 13:00,27.5,0,0,0,0.3,3.4,1.18,22.9,27.9,76,1004.3,958.2,1.98,10,20,10
2017/8/12 14:00,27,0,0,0,0.3,4.3,0,22.2,26.8,75,1004.3,958.1,2.1,10,20,10
2017/8/12 15:00,27.7,0,0,0,0,3.9,1.18,22,26.4,71,1004.4,958.3,1.12,4,35,10
2017/8/12 16:00,27.2,0,0,0,0.5,4.6,0.39,21.9,26.3,73,1004.8,958.6,1.58,4,35,10
2017/8/12 17:00,26,0,0,0,0.4,5.3,0.79,21.7,25.9,77,1005.4,959,0.95,4,35,10
2017/8/12 18:00,24.9,0,0,0,0,4.2,0.39,21.6,25.8,82,1006.2,959.6,0.32,4,35,10
2017/8/12 19:00,24.8,0,0,0,0,3.2,0.79,21.3,25.4,81,1006.6,959.9,0.02,4,35,10
2017/8/12 20:00,24.1,0,0,0,0,3.6,0.39,21,24.9,83,1007.3,960.5,0,4,35,10
2017/8/12 21:00,23.9,0,0,0,0,3.4,0,20.8,24.6,83,1007.9,961,0,4,20,10
2017/8/12 22:00,23.6,0,0,0,0,3.3,0.79,20.6,24.2,83,1008,961.1,0,4,20,10
2017/8/12 23:00,23,0,0,0,0,1.1,2.36,20.9,24.7,88,1008.1,961.1,0,4,20,10
2017/8/13 0:00,23.2,0,0,0,0,0.7,0.79,20.2,23.6,83,1007.9,960.9,0,4,20,10
2017/8/13 1:00,23.1,0,0,0,0,1.5,0,19.9,23.2,82,1007.8,960.8,0,4,20,10
2017/8/13 2:00,22.9,0,0,0,0,1.1,1.57,20.6,24.3,87,1008,960.9,0,4,20,10
2017/8/13 3:00,22.9,0,0,0,0,2.1,0,20.1,23.5,84,1007.9,960.8,0,4,20,10
2017/8/13 4:00,22.5,0,0,0,0,1.2,1.18,20.2,23.7,87,1008.1,961,0,4,20,10
2017/8/13 5:00,22.3,0,0,0,0,1.1,1.96,20.6,24.2,90,1008.5,961.3,0,4,20,10
2017/8/13 6:00,22.5,0,0,0,0,1.3,1.57,20.4,24,88,1008.4,961.3,0.03,4,20,10
2017/8/13 7:00,22.8,0,0,0,0,0.3,1.18,20.3,23.9,86,1008.9,961.8,0.15,4,20,10
2017/8/13 8:00,23.6,0,0,0,0,1.2,1.18,20.4,23.9,82,1008.8,961.8,0.46,4,20,10
2017/8/13 9:00,24.7,0,0,0,0,2.1,1.18,20.2,23.7,76,1008.6,961.8,0.75,4,30,10
2017/8/13 10:00,26.5,0,0,0,0.8,1.6,1.57,20.6,24.2,70,1008,961.5,2.56,4,30,10
2017/8/13 11:00,26.7,0,0,0,0.6,1.9,0.39,20.5,24.2,69,1007.4,961,2.49,4,30,10
2017/8/13 12:00,27.9,0,0,0,0.3,1.7,0.39,20.7,24.4,65,1006.6,960.4,1.86,4,30,10
2017/8/13 13:00,29.3,0,0,0,0.3,3.8,0.39,21.5,25.7,63,1005.9,960,1.61,4,30,10
2017/8/13 14:00,29.2,0,0,0,1,4.3,0,21.4,25.5,63,1005.3,959.4,3.07,4,30,10
2017/8/13 15:00,28.3,0,0,0,1,4.5,0,21.3,25.4,66,1005.4,959.4,2.61,1,35,1
2017/8/13 16:00,26.1,0,0,0,0.9,7,5.89,20.7,24.4,72,1005.9,959.5,1.73,1,35,1
2017/8/13 17:00,26,0,0,0,0.9,6.5,5.89,20.8,24.5,73,1006.1,959.7,1.25,1,35,1
2017/8/13 18:00,24.3,0,0,0,0.3,6.7,5.89,20.6,24.3,80,1007,960.2,0.39,1,35,1
2017/8/13 19:00,24.4,0,0,0,0,2,0.79,20.3,23.8,78,1007.8,961,0.02,1,35,1
2017/8/13 20:00,24.2,0,0,0,0,3,0.79,20.3,23.9,79,1008.1,961.3,0,1,35,1
2017/8/13 21:00,23.9,0,0,0,0,3.9,0.79,20.5,24,81,1008.5,961.6,0,4,15,10
2017/8/13 22:00,23.4,0,0,0,0,2.1,0.79,20.6,24.2,84,1008.6,961.6,0,4,15,10
2017/8/13 23:00,23.1,0,0,0,0,3.3,0.79,20.3,23.7,84,1008.7,961.6,0,4,15,10
2017/8/14 0:00,23.4,0,0,0,0,2.3,1.57,20.4,23.9,83,1008.4,961.4,0,4,15,10
2017/8/14 1:00,23.2,0,0,0,0,2.6,0.39,20.4,23.9,84,1008,961,0,4,15,10
2017/8/14 2:00,23.1,0,0,0,0,3.2,1.18,20.3,23.7,84,1007.8,960.8,0,4,15,10
2017/8/14 3:00,23.1,0,0,0,0,3.2,0.79,20.3,23.7,84,1007.6,960.6,0,4,15,10
2017/8/14 4:00,22.9,0,0,0,0,3.2,0.39,20.1,23.5,84,1007.6,960.6,0,4,15,10
2017/8/14 5:00,22.6,0,0,0,0,2.8,0.39,20.2,23.6,86,1007.8,960.7,0,4,15,10
2017/8/14 6:00,22.7,0,0,0,0,2.6,0,20.1,23.5,85,1007.9,960.8,0.04,4,15,10
2017/8/14 7:00,23.1,0,0,0,0,0.8,1.18,20.1,23.5,83,1008,961,0.19,4,15,10
2017/8/14 8:00,24.2,0,0,0,0.2,2.3,0.79,19.9,23.3,77,1007.4,960.6,0.88,4,15,10
2017/8/14 9:00,25.8,0,0,0,0.3,3.2,1.96,19.9,23.3,70,1006.7,960.2,1.58,2,30,8
2017/8/14 10:00,26,0,0,0,0.5,1.6,1.96,20.6,24.2,72,1006.6,960.1,2.19,2,30,8
2017/8/14 11:00,27,0,0,0,0.1,3,1.18,20.8,24.6,69,1006,959.7,1.24,2,30,8
2017/8/14 12:00,27.6,0,0,0,0.3,3.5,0.79,20.9,24.8,67,1005.4,959.2,2.3,2,30,8
2017/8/14 13:00,28.7,0,0,0,0.4,3.8,1.18,21,24.8,63,1004.7,958.7,2.39,2,30,8
2017/8/14 14:00,28.5,0,0,0,0.8,4,5.89,21,24.9,64,1004.5,958.5,2.73,2,30,8
2017/8/14 15:00,27.5,0,0,0,0.9,5.5,5.89,21.1,25,68,1004.6,958.5,2.53,3,30,10
2017/8/14 16:00,24.5,0,0,0,0.2,8.3,5.89,20.4,24,78,1005.4,958.7,0.84,3,30,10
2017/8/14 17:00,24,0,0,0,0,5.5,5.89,20.1,23.6,79,1005.7,958.9,0.55,3,30,10
2017/8/14 18:00,23.4,0,0,0,0,4.6,0,20,23.3,81,1006.3,959.4,0.29,3,30,10
2017/8/14 19:00,23,0,0,0,0,3.8,0.79,19.8,23,82,1006.8,959.8,0.03,3,30,10
2017/8/14 20:00,22.7,0,0,0,0,3.5,0.39,19.1,22.1,80,1007.3,960.2,0,3,30,10
2017/8/14 21:00,22.6,0,0,0,0,1.9,0.39,19.2,22.2,81,1007.2,960.1,0,4,30,10
2017/8/14 22:00,22.5,0,0,0,0,2,1.96,18.9,21.8,80,1006.9,959.8,0,4,30,10
2017/8/14 23:00,22.3,0,0,0,0,0.5,1.18,18.9,21.8,81,1006.8,959.7,0,4,30,10
2017/8/15 0:00,22.4,0,0,0,0,1.1,1.57,19.2,22.2,82,1006.5,959.4,0,4,30,10
2017/8/15 1:00,22.1,0,0,0,0,0.2,1.57,19.3,22.3,84,1006,958.9,0,4,30,10
2017/8/15 2:00,22.1,0,0,0,0,0.5,0.79,19.5,22.6,85,1005.8,958.7,0,4,30,10
2017/8/15 3:00,21.7,0,0,0,0,1.2,1.57,19.8,23.1,89,1005.7,958.5,0,10,20,10
2017/8/15 4:00,21.6,0,0,0,0,1,1.18,20.1,23.5,91,1005.4,958.2,0,10,20,10
2017/8/15 5:00,21.7,0,0,0,0,1.1,1.18,20.2,23.6,91,1005.7,958.5,0,10,20,10
2017/8/15 6:00,21.3,0,0,0,0,0.5,1.96,20,23.3,92,1006.2,958.9,0.02,10,20,10
2017/8/15 7:00,21.5,0,0,0,0,0.9,4.71,20.2,23.6,92,1005.8,958.6,0.2,10,20,10
2017/8/15 8:00,22.2,0,0,0,0,0.9,1.57,20,23.3,87,1005.9,958.8,0.41,10,20,10
2017/8/15 9:00,22.5,0,0,0,0,1.3,2.36,20.2,23.7,87,1005.8,958.8,0.4,4,25,10
2017/8/15 10:00,23.5,0,0,0,0,0.8,3.14,19.7,22.9,79,1005.4,958.6,1.24,4,25,10
2017/8/15 11:00,24.8,0,0,0,0.1,1.8,4.32,19.6,22.9,73,1004.6,958,1.81,4,25,10
2017/8/15 12:00,25,0,0,0,0,2,3.93,20.1,23.4,74,1004.1,957.6,1.13,4,25,10
2017/8/15 13:00,25.3,0,0,0,0,3.7,3.53,20.6,24.2,75,1003.6,957.2,1.18,4,25,10
2017/8/15 14:00,25.3,0,0,0,0,3,3.93,20.6,24.2,75,1003.3,956.9,0.91,4,25,10
2017/8/15 15:00,25.2,0,0,0,0,4.5,4.71,20.5,24.1,75,1002.9,956.5,0.72,4,25,10
2017/8/15 16:00,24.9,0,0,0,0,4.6,4.71,20.4,23.9,76,1003.3,956.8,0.42,4,25,10
2017/8/15 17:00,24.8,0,0,0,0,4.9,4.71,20.1,23.5,75,1003.2,956.7,0.29,4,25,10
2017/8/15 18:00,24.4,0,0,0,0,3.2,4.71,19.9,23.2,76,1003.7,957.1,0.16,4,25,10
2017/8/15 19:00,24.3,0,0,0,0,4,4.32,19.8,23.1,76,1003.8,957.2,0.01,4,25,10
2017/8/15 20:00,24.2,0,0,0,0,4.5,4.71,19.9,23.3,77,1004.2,957.5,0,4,25,10
2017/8/15 21:00,24.5,0,0,0,0,5.4,4.71,19.6,22.8,74,1004.1,957.5,0,4,30,10
2017/8/15 22:00,24.5,0,0,0,0,2.3,4.32,19.6,22.8,74,1004.1,957.5,0,4,30,10
2017/8/15 23:00,24.4,0,0,0,0,4.4,4.71,19.5,22.6,74,1003.9,957.3,0,4,30,10
2017/8/16 0:00,24.5,0,0,0,0,5.4,4.71,19.1,22.1,72,1003.4,956.8,0,4,30,10
2017/8/16 1:00,24.1,0,0,0,0,4.3,4.32,19.2,22.2,74,1003.5,956.9,0,4,30,10
2017/8/16 2:00,24,0,0,0,0,5.5,4.32,19.1,22.1,74,1003.6,956.9,0,4,30,10
2017/8/16 3:00,24,0,0,0,0,4.2,4.32,19.1,22.1,74,1003.9,957.2,0,4,30,10
2017/8/16 4:00,24.1,0,0,0,0,3.5,4.32,19,21.9,73,1004.1,957.4,0,4,30,10
2017/8/16 5:00,23.7,0,0,0,0,4,4.32,18.8,21.7,74,1004.5,957.7,0,4,30,10
2017/8/16 6:00,23.6,0,0,0,0,5,4.32,18.9,21.9,75,1004.7,957.9,0.03,4,30,10
2017/8/16 7:00,23.5,0,0,0,0,4.3,4.32,19.2,22.3,77,1004.9,958.1,0.2,4,30,10
2017/8/16 8:00,23.6,0,0,0,0,5.5,3.93,19.6,22.7,78,1005.2,958.4,0.56,4,30,10
2017/8/16 9:00,24.7,0,0,0,0,5.4,4.32,18.9,21.8,70,1005.1,958.5,0.86,4,25,10
2017/8/16 10:00,24.6,0,0,0,0,5.5,4.32,19.2,22.3,72,1005.2,958.6,1.08,4,25,10
2017/8/16 11:00,25.7,0,0,0,0,5.1,4.32,19.1,22.1,67,1004.7,958.3,1.4,4,25,10
2017/8/16 12:00,25.8,0,0,0,0.1,4.3,4.32,19.2,22.3,67,1004.6,958.2,1.78,4,25,10
2017/8/16 13:00,26,0,0,0,0,5.6,4.32,18.9,21.9,65,1004.5,958.1,1.26,4,25,10
2017/8/16 14:00,26.4,0,0,0,0,5.7,4.32,19.1,22,64,1004.2,957.9,1.57,4,25,10
2017/8/16 15:00,25.9,0,0,0,0,3.8,4.32,19.3,22.4,67,1004.2,957.8,0.77,4,25,10
2017/8/16 16:00,25.8,0,0,0,0,3.8,4.71,19,21.9,66,1004.5,958.1,0.67,4,25,10
2017/8/16 17:00,25.6,0,0,0,0,3.8,4.32,19,22,67,1004.6,958.2,0.58,4,25,10
2017/8/16 18:00,25.1,0,0,0,0,3.9,4.71,19,22,69,1005,958.5,0.17,4,25,10
2017/8/16 19:00,24.8,0,0,0,0,4.8,4.32,18.7,21.6,69,1005.6,959,0.01,4,25,10
2017/8/16 20:00,24.5,0,0,0,0,5,4.32,18.7,21.5,70,1006.2,959.5,0,4,25,10
2017/8/16 21:00,24.1,0,0,0,0,5,3.93,18.5,21.3,71,1006.8,960,0,4,25,10
2017/8/16 22:00,24.1,0,0,0,0,3.2,4.32,18.5,21.3,71,1006.9,960.1,0,4,25,10
2017/8/16 23:00,23.8,0,0,0,0,4.3,4.32,18.5,21.2,72,1007.1,960.2,0,4,25,10
2017/8/17 0:00,23.7,0,0,0,0,3,4.32,18.4,21.1,72,1006.9,960,0,4,25,10
2017/8/17 1:00,23.6,0,0,0,0,4.6,4.32,18.5,21.3,73,1006.9,960,0,4,25,10
2017/8/17 2:00,23.3,0,0,0,0,3,3.53,18.6,21.5,75,1007,960.1,0,4,25,10
2017/8/17 3:00,23.3,0,0,0,0,4.3,3.93,18.6,21.5,75,1007.1,960.2,0,4,25,9
2017/8/17 4:00,22.9,0,0,0,0,2.6,3.93,19.3,22.3,80,1007.3,960.3,0,4,25,9
2017/8/17 5:00,23.2,0,0,0,0,3.9,3.93,18.5,21.3,75,1007.7,960.7,0,4,25,9
2017/8/17 6:00,23.2,0,0,0,0,3.8,4.32,19,21.9,77,1008.2,961.2,0.05,4,25,9
2017/8/17 7:00,23.4,0,0,0,0,3.5,3.93,18.9,21.9,76,1008.5,961.5,0.36,4,25,9
2017/8/17 8:00,24.4,0,0,0,0.1,4,3.93,19.3,22.3,73,1008.4,961.6,0.91,4,25,9
2017/8/17 9:00,25.4,0,0,0,0.5,4,3.53,19.5,22.7,70,1008.2,961.6,1.72,4,35,10
2017/8/17 10:00,26,0,0,0,0.4,4.2,3.93,19.9,23.2,69,1008.1,961.6,1.84,4,35,10
2017/8/17 11:00,27.7,0,0,0,0.7,4.4,3.93,19.8,23,62,1007.2,961,2.76,4,35,10
2017/8/17 12:00,30.1,0,0,0,1,3.7,3.93,20.9,24.8,58,1006.4,960.6,3.3,4,35,10
2017/8/17 13:00,30.7,0,0,0,1,2.8,3.93,20,23.4,53,1005.8,960.1,3.25,4,35,10
2017/8/17 14:00,30.8,0,0,0,0.6,2.5,5.11,20.7,24.4,55,1005.2,959.5,2.5,4,35,10
2017/8/17 15:00,31.4,0,0,0,0.8,2.8,5.11,21,24.8,54,1004.6,959.1,2.35,2,40,8
2017/8/17 16:00,29.5,0,0,0,0.6,4,0.39,22.7,27.6,67,1005.3,959.4,1.68,2,40,8
2017/8/17 17:00,27.7,0,0,0,0.4,4,5.89,22.2,26.8,72,1006,959.8,0.82,2,40,8
2017/8/17 18:00,26.5,0,0,0,0,2,5.89,21.9,26.3,76,1006.7,960.3,0.14,2,40,8
2017/8/17 19:00,25.6,0,0,0,0,1.1,2.75,22.7,27.6,84,1007.5,960.9,0.01,2,40,8
2017/8/17 20:00,23.3,13,0,0,0,0.9,1.57,23,28,98,1008.8,961.8,0,2,40,8
2017/8/17 21:00,23.1,8.5,0,0,0,1.8,5.5,22.8,27.7,98,1009.6,962.5,0,10,6,10
2017/8/17 22:00,22.7,0,0,0,0,2.4,0.79,22.5,27.3,99,1009.9,962.7,0,10,6,10
2017/8/17 23:00,23,0,0,0,0,1.7,4.32,22.7,27.5,98,1009.2,962.1,0,10,6,10
2017/8/18 0:00,22.8,0.5,0,0,0,1.5,3.53,22.3,26.9,97,1009,961.9,0,10,6,10
2017/8/18 1:00,22.8,0.5,0,0,0,1.6,3.93,22.6,27.5,99,1008.7,961.6,0,10,6,10
2017/8/18 2:00,22.6,0.5,0,0,0,1.7,4.32,21.8,26.1,95,1008.5,961.4,0,10,6,10
2017/8/18 3:00,22.8,0.5,0,0,0,2.7,4.32,21.6,25.8,93,1008.6,961.5,0,10,15,10
2017/8/18 4:00,22.4,0,0,0,0,0.3,1.57,21.9,26.3,97,1008.6,961.4,0,10,15,10
2017/8/18 5:00,22.7,0,0,0,0,0.7,1.18,22.4,27,98,1009.1,962,0,10,15,10
2017/8/18 6:00,22.5,3.5,0,0,0,0.7,1.57,22.3,27,99,1009.5,962.3,0.03,10,15,10
2017/8/18 7:00,23,0,0,0,0.1,0.2,1.57,22.2,26.7,95,1009.4,962.3,0.34,10,15,10
2017/8/18 8:00,23.8,0,0,0,0,1.3,3.14,22.1,26.5,90,1009.7,962.7,0.58,10,15,10
2017/8/18 9:00,24.7,0,0,0,0,2,3.93,21.6,25.8,83,1009.2,962.4,0.79,4,15,10
2017/8/18 10:00,24.7,0,0,0,0,2.5,3.53,21.8,26.1,84,1009.9,963.1,0.8,4,15,10
2017/8/18 11:00,25.7,0,0,0,0,1.2,0.79,22.2,26.8,81,1009.1,962.5,0.73,4,15,10
2017/8/18 12:00,25.8,0,0,0,0.1,2.8,0.79,22.3,26.9,81,1008.7,962.1,1.12,4,15,10
2017/8/18 13:00,25.9,0,0,0,0,2.8,0.39,21.4,25.4,76,1008.9,962.3,1.03,4,15,10
2017/8/18 14:00,24,1,0,0,0,2.6,0,20.9,24.8,83,1009.1,962.2,0.91,4,15,10
2017/8/18 15:00,24.4,1.5,0,0,0,1.2,1.18,21.9,26.3,86,1008.8,962,0.82,10,20,10
2017/8/18 16:00,24.1,0,0,0,0,0.9,4.71,22.4,27,90,1008.8,961.9,0.33,10,20,10
2017/8/18 17:00,23.9,1,0,0,0,0.2,4.71,23.2,28.5,96,1009,962.1,0.09,10,20,10
2017/8/18 18:00,23.6,0,0,0,0.2,1.9,1.18,22.2,26.8,92,1009.3,962.3,0.26,10,20,10
2017/8/18 19:00,23.4,0,0,0,0,0.9,0.39,22.4,27.1,94,1010,962.9,0.02,10,20,10
2017/8/18 20:00,23.3,0,0,0,0,0.4,3.93,22.8,27.8,97,1010.4,963.3,0,10,20,10
2017/8/18 21:00,22.9,0,0,0,0,0.6,4.32,22.6,27.4,98,1010.5,963.3,0,4,10,10
2017/8/18 22:00,22.9,0,0,0,0,0.9,4.71,22.6,27.4,98,1010.8,963.6,0,4,10,10
2017/8/18 23:00,22.9,0,0,0,0,0.8,4.32,22.4,27.1,97,1010.8,963.6,0,4,10,10
2017/8/19 0:00,23.1,0,0,0,0,0.5,1.57,22.4,27.1,96,1010.5,963.4,0,4,10,10
2017/8/19 1:00,22.7,0,0,0,0,0.6,1.57,22.2,26.8,97,1010.5,963.3,0,4,10,10
2017/8/19 2:00,22.5,0,0,0,0,1.5,1.57,22.2,26.7,98,1010.2,963,0,4,10,10
2017/8/19 3:00,22.7,0,0,0,0,0.5,0.39,22.2,26.8,97,1010.4,963.2,0,4,10,10
2017/8/19 4:00,22.6,0,0,0,0,0.2,0.39,22.1,26.6,97,1010.3,963.1,0,4,10,10
2017/8/19 5:00,22.4,0,0,0,0,1.5,1.57,22.1,26.6,98,1010.7,963.4,0,4,10,10
2017/8/19 6:00,22.5,0,0,0,0,0.7,0.39,21.8,26.2,96,1011.5,964.2,0.01,4,10,10
2017/8/19 7:00,22.9,0,0,0,0,0.2,0.39,22.1,26.5,95,1011.5,964.3,0.06,4,10,10
2017/8/19 8:00,23.5,0,0,0,0,0.2,0.39,22.3,26.9,93,1011.5,964.4,0.31,4,10,10
2017/8/19 9:00,24.5,0,0,0,0,0.5,2.36,22.2,26.8,87,1011.2,964.3,0.84,4,8,10
2017/8/19 10:00,26.7,0,0,0,0.5,1.4,1.96,21.7,25.9,74,1010.6,964.1,2.37,4,8,10
2017/8/19 11:00,26.9,0,0,0,0.4,2.7,0,22.3,26.9,76,1010.5,964,1.83,4,8,10
2017/8/19 12:00,28.4,0,0,0,0.8,5.1,1.57,21.7,25.9,67,1009.4,963.2,2.92,4,8,10
2017/8/19 13:00,29,0,0,0,0.8,3.7,0.79,21.8,26,65,1008.6,962.5,3.04,4,8,10
2017/8/19 14:00,29.8,0,0,0,1,3.8,0,22,26.4,63,1008.2,962.3,2.99,4,8,10
2017/8/19 15:00,27.6,0,0,0,0.8,4,0,21.6,25.9,70,1008.4,962.1,2.34,2,30,5
2017/8/19 16:00,28,0,0,0,0.4,2.7,0.39,22,26.5,70,1008.4,962.2,1.02,2,30,5
2017/8/19 17:00,25.5,0,0,0,0.7,6.2,0,21.4,25.5,78,1009.3,962.6,0.95,2,30,5
2017/8/19 18:00,24.9,0,0,0,0,3.9,0.79,21,24.9,79,1010.2,963.4,0.23,2,30,5
2017/8/19 19:00,24.3,0,0,0,0,4.5,1.57,20.8,24.6,81,1011.1,964.1,0.03,2,30,5
2017/8/19 20:00,24.1,0,0,0,0,2.3,0.79,20.8,24.6,82,1012,965,0,2,30,5
2017/8/19 21:00,24.1,0,0,0,0,2.9,0.79,20.4,24,80,1012.2,965.2,0,4,20,10
2017/8/19 22:00,23.6,0,0,0,0,0.8,5.5,20.7,24.5,84,1012.5,965.4,0,4,20,10
2017/8/19 23:00,23.5,0,0,0,0,1.3,3.14,20.8,24.6,85,1012.8,965.6,0,4,20,10
2017/8/20 0:00,23.2,0,0,0,0,0.5,3.53,20.9,24.7,87,1012.8,965.6,0,4,20,10
2017/8/20 1:00,22.8,0,0,0,0,0.7,2.36,20.3,23.9,86,1012.3,965,0,4,20,10
2017/8/20 2:00,22.5,0,0,0,0,0.6,4.71,20.8,24.5,90,1011.9,964.6,0,4,20,10
2017/8/20 3:00,21.9,0,0,0,0,0.7,5.11,20.9,24.7,94,1011.7,964.3,0,4,20,10
2017/8/20 4:00,21.5,0,0,0,0,1.1,0.79,20.3,23.9,93,1012,964.5,0,4,20,10
2017/8/20 5:00,21.8,0,0,0,0,1,5.11,20.6,24.3,93,1012.4,964.9,0,4,20,10
2017/8/20 6:00,22,0,0,0,0,1.6,3.93,20.5,24.1,91,1012.5,965.1,0.04,4,20,10
2017/8/20 7:00,22.4,0,0,0,0,0.9,4.71,20.7,24.4,90,1012.9,965.5,0.17,4,20,10
2017/8/20 8:00,22.9,0,0,0,0,1,1.57,20.6,24.3,87,1012.9,965.6,0.46,4,20,10
2017/8/20 9:00,23.8,0,0,0,0,0.5,1.18,20.7,24.5,83,1012.9,965.8,0.86,4,25,10
2017/8/20 10:00,24.4,0,0,0,0,1.8,3.93,20.5,24.2,79,1012.7,965.7,1.02,4,25,10
2017/8/20 11:00,26.6,0,0,0,0.2,1.9,4.32,20.9,24.7,71,1011.6,965,1.98,4,25,10
2017/8/20 12:00,27.1,0,0,0,0,3.3,4.71,20.5,24,67,1011.1,964.6,1.89,4,25,10
2017/8/20 13:00,28.4,0,0,0,0.8,3.2,5.11,19.4,22.4,58,1010.3,964,2.5,4,25,10
2017/8/20 14:00,28.9,0,0,0,1,2.6,4.71,20.4,23.9,60,1009.8,963.6,2.78,4,25,10
2017/8/20 15:00,28.9,0,0,0,0.4,1.8,4.71,20.4,23.9,60,1009.6,963.5,1.75,4,30,10
2017/8/20 16:00,27.6,0,0,0,0,3.5,0,21.6,25.9,70,1009.9,963.5,0.81,4,30,10
2017/8/20 17:00,27,0,0,0,0,3,5.89,22,26.4,74,1010.1,963.6,0.6,4,30,10
2017/8/20 18:00,25.8,0,0,0,0,2.9,5.89,21.5,25.6,77,1010.8,964.1,0.2,4,30,10
2017/8/20 19:00,25.3,0,0,0,0,1.8,0.39,21.4,25.5,79,1011.6,964.8,0.01,4,30,10
2017/8/20 20:00,25.2,0,0,0,0,1.1,1.96,21.1,25,78,1012.1,965.2,0,4,30,10
2017/8/20 21:00,24.7,0,0,0,0,1.2,2.36,21.4,25.5,82,1012.7,965.7,0,4,25,10
2017/8/20 22:00,24.5,0,0,0,0,0.3,2.75,21.4,25.5,83,1012.8,965.8,0,4,25,10
2017/8/20 23:00,24.1,0,0,0,0,0.4,3.14,21.6,25.8,86,1012.9,965.8,0,4,25,10
2017/8/21 0:00,23.7,0,0,0,0,0.4,4.71,21.6,25.8,88,1012.6,965.5,0,4,25,10
